date,brand,as_of_date_utc,video_mentions,views,likes,comments,top_channels
2025-09-01,jin ramen,2025-09-05,0,0,0,0,
2025-09-01,nongshim,2025-09-05,0,0,0,0,
2025-09-01,pulmuone,2025-09-05,0,0,0,0,
2025-09-01,samyang,2025-09-05,0,0,0,0,
2025-09-01,shin ramen,2025-09-05,0,0,0,0,
2025-09-01,shin ramyun,2025-09-05,0,0,0,0,
2025-09-02,bibigo,2025-09-05,0,0,0,0,
2025-09-02,buldak,2025-09-05,0,0,0,0,
2025-09-02,chum churum,2025-09-05,0,0,0,0,
2025-09-02,jin ramen,2025-09-05,0,0,0,0,
2025-09-02,nongshim,2025-09-05,0,0,0,0,
2025-09-02,pulmuone,2025-09-05,0,0,0,0,
2025-09-02,samyang,2025-09-05,0,0,0,0,
2025-09-02,shin ramen,2025-09-05,0,0,0,0,
2025-09-02,shin ramyun,2025-09-05,0,0,0,0,
2025-09-03,bibigo,2025-09-05,5,29705,271,15,"Mystery Maven;뚝사마의 피자놀이 ddooksama ピザ遊び Ehi, la pizza.;Cabreranali"
2025-09-03,buldak,2025-09-05,230,1450013,40980,2103,Kim&Liz ASMR;HONG SOUND;Alivia Donai 
2025-09-03,chum churum,2025-09-05,0,0,0,0,
2025-09-03,jin ramen,2025-09-05,3,5627,104,8,Foodtrip rangerTV;Cath Official Vlog;Korean Ahjussi
2025-09-03,nongshim,2025-09-05,18,27757,523,10,Loleventvods - LoL Esports: VODs & Montages;NS RedForce;BusyGamersOfficial
2025-09-03,pulmuone,2025-09-05,1,864,8,1,Andy Shen
2025-09-03,samyang,2025-09-05,87,471456,7310,206,Bé Là Shima;KelvanH;Lilian Grimmxandra【AKA Virtual】
2025-09-03,shin ramen,2025-09-05,7,57684,2838,57,irene kim 김예린;wannabechefmatt;Foodie girl 💓
2025-09-03,shin ramyun,2025-09-05,7,8674,113,4,Supermercado Otugui;shaonika saha;agrawal 
2025-09-04,bibigo,2025-09-05,3,1667,7,0,Tasty Realm;bibigo Vietnam;BapTable
2025-09-04,buldak,2025-09-05,189,1104522,27699,664,문복희 Eat with Boki;aimschia;Asian Table
2025-09-04,chum churum,2025-09-05,0,0,0,0,
2025-09-04,jin ramen,2025-09-05,2,4300,35,0,맥스푸드MAXFOOD;Papa's Food Log
2025-09-04,nongshim,2025-09-05,9,155616,93,30,Go Inside;Immy;Fa
2025-09-04,pulmuone,2025-09-05,0,0,0,0,
2025-09-04,samyang,2025-09-05,80,375877,7216,156,Mak mpom;Tina Mini Cooking;DumDum
2025-09-04,shin ramen,2025-09-05,7,153461,84,12,Immy;Home recipes and eating ;stevoeats
2025-09-04,shin ramyun,2025-09-05,14,215222,1309,210,esyfilms;치카홀릭;Yenster's Korean Eats
2025-09-05,bibigo,2025-09-05,5,27835,1876,22,Bretman and Friends;Tela Tv;헬창의 냉동창고
2025-09-05,buldak,2025-09-05,200,904206,39948,1316,Kim&Liz Too;버들Buddle;The ASMR Bro
2025-09-05,chum churum,2025-09-05,1,166,1,0,Chum Churum Official
2025-09-05,jin ramen,2025-09-05,5,5870,95,5,ᴇʟʟᴇ ꜱᴛᴜᴅɪᴏ;♉️jen;Papa's Food Log
2025-09-05,nongshim,2025-09-05,14,7209,74,11,Go Inside;Loleventvods - LoL Esports: VODs & Montages;농심 nongshim
2025-09-05,pulmuone,2025-09-05,1,83,2,0,푸드스타일리스트김윤정 _ 그린테이블
2025-09-05,samyang,2025-09-05,72,158133,3646,81,Elfie Studios;Tafakoer;Nindi Choi Channel 
2025-09-05,shin ramen,2025-09-05,6,4788,54,2,Home recipes and eating ;Greg Paul;Cute Dog Kiki In New York
2025-09-05,shin ramyun,2025-09-05,9,79458,728,15,인싸요정;Rachel Jhan;Roman Roman
2025-08-31,bibigo,2025-09-06,0,0,0,0,
2025-08-31,buldak,2025-09-06,0,0,0,0,
2025-08-31,chum churum,2025-09-06,0,0,0,0,
2025-08-31,jin ramen,2025-09-06,0,0,0,0,
2025-08-31,nongshim,2025-09-06,0,0,0,0,
2025-08-31,pulmuone,2025-09-06,0,0,0,0,
2025-08-31,samyang,2025-09-06,0,0,0,0,
2025-08-31,shin ramen,2025-09-06,0,0,0,0,
2025-08-31,shin ramyun,2025-09-06,0,0,0,0,
2025-09-01,bibigo,2025-09-06,0,0,0,0,
2025-09-01,buldak,2025-09-06,0,0,0,0,
2025-09-01,chum churum,2025-09-06,0,0,0,0,
2025-09-01,jin ramen,2025-09-06,0,0,0,0,
2025-09-01,nongshim,2025-09-06,0,0,0,0,
2025-09-01,pulmuone,2025-09-06,0,0,0,0,
2025-09-01,samyang,2025-09-06,0,0,0,0,
2025-09-01,shin ramen,2025-09-06,0,0,0,0,
2025-09-01,shin ramyun,2025-09-06,0,0,0,0,
2025-09-02,bibigo,2025-09-06,0,0,0,0,
2025-09-02,buldak,2025-09-06,0,0,0,0,
2025-09-02,chum churum,2025-09-06,0,0,0,0,
2025-09-02,jin ramen,2025-09-06,0,0,0,0,
2025-09-02,nongshim,2025-09-06,0,0,0,0,
2025-09-02,pulmuone,2025-09-06,0,0,0,0,
2025-09-02,samyang,2025-09-06,0,0,0,0,
2025-09-02,shin ramen,2025-09-06,0,0,0,0,
2025-09-02,shin ramyun,2025-09-06,0,0,0,0,
2025-09-03,bibigo,2025-09-06,5,29732,275,15,"Mystery Maven;뚝사마의 피자놀이 ddooksama ピザ遊び Ehi, la pizza.;Cabreranali"
2025-09-03,buldak,2025-09-06,230,1792941,49421,2315,Kim&Liz ASMR;HONG SOUND;Alivia Donai 
2025-09-03,chum churum,2025-09-06,0,0,0,0,
2025-09-03,jin ramen,2025-09-06,3,7488,110,8,Foodtrip rangerTV;Cath Official Vlog;Korean Ahjussi
2025-09-03,nongshim,2025-09-06,18,31787,676,10,Loleventvods - LoL Esports: VODs & Montages;NS RedForce;BusyGamersOfficial
2025-09-03,pulmuone,2025-09-06,1,915,9,1,Andy Shen
2025-09-03,samyang,2025-09-06,87,522446,8108,213,Bé Là Shima;KelvanH;Lilian Grimmxandra【AKA Virtual】
2025-09-03,shin ramen,2025-09-06,7,64947,3136,57,irene kim 김예린;wannabechefmatt;Delta
2025-09-03,shin ramyun,2025-09-06,7,8870,118,4,Supermercado Otugui;shaonika saha;agrawal 
2025-09-04,bibigo,2025-09-06,3,2471,18,0,Tasty Realm;bibigo Vietnam;BapTable
2025-09-04,buldak,2025-09-06,189,1425228,34267,740,문복희 Eat with Boki;aimschia;Donai mukbang
2025-09-04,chum churum,2025-09-06,0,0,0,0,
2025-09-04,jin ramen,2025-09-06,2,6627,50,0,맥스푸드MAXFOOD;Papa's Food Log
2025-09-04,nongshim,2025-09-06,9,260860,100,31,Go Inside;Immy;Fa
2025-09-04,pulmuone,2025-09-06,0,0,0,0,
2025-09-04,samyang,2025-09-06,80,518590,8289,166,Mak mpom;Tina Mini Cooking;Nindi Choi Channel 
2025-09-04,shin ramen,2025-09-06,7,259265,106,14,Immy;Home recipes and eating ;stevoeats
2025-09-04,shin ramyun,2025-09-06,14,333546,1558,252,esyfilms;치카홀릭;Yenster's Korean Eats
2025-09-05,bibigo,2025-09-06,5,42728,2407,31,Bretman and Friends;Tela Tv;헬창의 냉동창고
2025-09-05,buldak,2025-09-06,200,1940921,68310,1747,Kim&Liz Too;버들Buddle;The ASMR Bro
2025-09-05,chum churum,2025-09-06,1,174,1,0,Chum Churum Official
2025-09-05,jin ramen,2025-09-06,5,7554,282,6,ᴇʟʟᴇ ꜱᴛᴜᴅɪᴏ;♉️jen;Papa's Food Log
2025-09-05,nongshim,2025-09-06,14,6593,76,13,Go Inside;Loleventvods - LoL Esports: VODs & Montages;농심 nongshim
2025-09-05,pulmuone,2025-09-06,1,357,5,0,푸드스타일리스트김윤정 _ 그린테이블
2025-09-05,samyang,2025-09-06,72,245605,6177,88,Elfie Studios;Nindi Choi Channel ;Tafakoer
2025-09-05,shin ramen,2025-09-06,6,3725,58,3,Home recipes and eating ;Cute Dog Kiki In New York;Greg Paul
2025-09-05,shin ramyun,2025-09-06,9,104601,898,23,인싸요정;Rachel Jhan;Roman Roman
2025-09-06,bibigo,2025-09-06,1,34,0,0,BapTable
2025-09-06,buldak,2025-09-06,236,882061,26199,702,Joseph Anthonii;HelloBaddieSanrio;У Макса
2025-09-06,chum churum,2025-09-06,0,0,0,0,
2025-09-06,jin ramen,2025-09-06,6,42874,644,39,한식클라쓰;Annyka;taekenbysurprise
