video_id,as_of_date_utc,viewCount,likeCount,commentCount
4S74qSxyld0,2025-09-05,4288,55,5
CfOqTtQCI74,2025-09-05,2661,0,4
AXDX4gheqjc,2025-09-05,1021,14,1
DnVPcKKSo58,2025-09-05,329,3,0
Ihatl_G2X3o,2025-09-05,25,0,0
lMOxqKcWuCE,2025-09-05,1220,18,0
Fw4sl9qWfnA,2025-09-05,21,0,0
Y13NRHxIqHk,2025-09-05,3,0,0
y72CQZ72suU,2025-09-05,1284,9,0
HziC8dF7GQA,2025-09-05,197,7,2
jgHQLOC4Rfw,2025-09-05,976,7,1
OAfMvBRcvQg,2025-09-05,52,3,1
xEj9192aKy4,2025-09-05,227,2,0
iAjhBQPnBD8,2025-09-05,1913,25,15
cFRP4OYRCLs,2025-09-05,572,7,0
-NX1Huiuwhw,2025-09-05,1243,19,0
jx6lUDhGCAs,2025-09-05,0,0,0
uTH4HPgWdZA,2025-09-05,598,7,0
HL-YnmK8yVc,2025-09-05,0,0,0
H2wMH3bo5V8,2025-09-05,1206,17,0
KSW6sRU53fc,2025-09-05,4,1,0
fN0uch6Pp38,2025-09-05,324,3,0
b2-sWp3t7c0,2025-09-05,1105,3,0
6Jo4fJbKAQI,2025-09-05,1,0,0
KZI0zlrbeCc,2025-09-05,10,4,1
hUK26wdOxU4,2025-09-05,1138,12,0
lULTDcqvIiA,2025-09-05,1605,138,3
RHWoRPWBz88,2025-09-05,5663,79,9
mq9TtL7awIw,2025-09-05,0,0,0
Be7yNPdaIyk,2025-09-05,1425,16,1
qUe3zTjKGqA,2025-09-05,1244,41,2
BDXvtSv3BdQ,2025-09-05,916,9,0
2n7DrWwNkuo,2025-09-05,5475,144,2
FIvhd67R1uc,2025-09-05,53,0,1
Epn-1C-A81c,2025-09-05,137,1,0
Z_UR5IbwZXs,2025-09-05,500,6,6
Epa3E28Qfwo,2025-09-05,39980,2998,15
hMt9GMMEVVc,2025-09-05,8,0,0
-kUUKD-nbQY,2025-09-05,654,12,3
JfGlZoLY7ew,2025-09-05,387,1,0
qEGy1NabMVw,2025-09-05,1232,23,0
riSxTCtuApU,2025-09-05,1170,4,1
t34ukDUCVjM,2025-09-05,25679,287,9
nDTbR3MWZ4w,2025-09-05,46146,560,5
HI3pUmBB64o,2025-09-05,814,17,0
N93pdCAfmh0,2025-09-05,853,5,0
rGLeyWCaQHU,2025-09-05,29,2,1
1RYM1CO6gDw,2025-09-05,22263,134,1
XUPKT0PF8Tc,2025-09-05,3145,238,9
ENnqrEWSiAg,2025-09-05,4861,104,4
QEFtUM8qwHQ,2025-09-05,1,0,0
yw0BBOIU6Y0,2025-09-05,20,2,0
l47rvALvcFM,2025-09-05,5,0,0
THjoewOnQec,2025-09-05,816,3,0
iiYjyKLpNAA,2025-09-05,2618,17,0
dJWhMepQM0k,2025-09-05,8,0,0
76-W73PiOO0,2025-09-05,2035,9,0
Ta4l1Th9zrY,2025-09-05,76,5,0
tM-0uRfii9U,2025-09-05,7,0,0
2C1tma9nTTc,2025-09-05,1,0,0
HJ9Uiw03MKs,2025-09-05,5,0,0
sgRLsSkyW_o,2025-09-05,1085,9,0
d7yBztb5vr4,2025-09-05,281,3,0
ThY6NvLdXOQ,2025-09-05,4,1,1
GJUyIfzglAs,2025-09-05,173,0,0
JcMOkyNrrxw,2025-09-05,348,3,0
assathQr1EQ,2025-09-05,0,0,0
QCO8tB411ew,2025-09-05,370,1,0
MIKMdrUDeFM,2025-09-05,0,0,0
qdyhNvDxzUk,2025-09-05,1432,18,0
qputlEespj8,2025-09-05,0,0,0
B-5QniaIOQc,2025-09-05,1700,9,2
76E-aISVuE0,2025-09-05,6,2,0
O93CPUD0Nyw,2025-09-05,3,1,1
7asKd0pq2p4,2025-09-05,183,5,7
Kg9fxV_0bJE,2025-09-05,2124,11,0
4D0GlSBIqyQ,2025-09-05,16,2,0
BRbdgzECMEo,2025-09-05,11661,132,0
hDBD_NDGjVc,2025-09-05,1785,17,2
ifCPUtbKMzs,2025-09-05,1955,17,0
gKyYOBs_G4I,2025-09-05,10165,4931,102
uHHI_5jJDWw,2025-09-05,1903,116,7
2W2oZa7SeIw,2025-09-05,2145,0,1
FkHZxn_u2Gs,2025-09-05,2377,21,2
1OMai-oKgP0,2025-09-05,12,2,0
WTp6SrVJi6I,2025-09-05,44,2,0
-TyJnLhnW0s,2025-09-05,5,2,1
LYExCxx6rHg,2025-09-05,624,19,0
FzZutBtvicU,2025-09-05,0,0,0
S4QT0a9stnE,2025-09-05,22,6,0
qOHqvjQmrOY,2025-09-05,40,3,0
8z8QU_ffFt8,2025-09-05,365,3,0
VVyq_ugZW9g,2025-09-05,2,0,1
FC3JFzbz594,2025-09-05,1307,85,7
O59HCpLAL5Q,2025-09-05,1572,18,0
hFhC2MBUAPQ,2025-09-05,9,0,0
HucpwDnomdw,2025-09-05,1481,4,0
jz7-uiY3h3c,2025-09-05,10684,49,2
YR-bDifUrLo,2025-09-05,1559,9,0
lKaP3k3l-mU,2025-09-05,7,0,0
oB8yfIkFMB8,2025-09-05,2573,9,0
YCUGaKSgSkQ,2025-09-05,446,3,0
nyd7Gh1tBII,2025-09-05,4377,53,0
A8LHn5jqUsY,2025-09-05,2508,16,0
LCoVUChoWqA,2025-09-05,611,6,1
EA37a5D1rmQ,2025-09-05,1824,13,0
OBxHU_kTU5c,2025-09-05,51,5,0
m4BT_uNuhEc,2025-09-05,969,4,0
vpJ5ZYH3GmU,2025-09-05,0,0,0
VXTnT7bGtmI,2025-09-05,43,2,0
T7HUui2kzUk,2025-09-05,2450,13,0
peI21yqLTuY,2025-09-05,1443,10,0
9Ca-q6mKmp8,2025-09-05,244427,887,2
u_xG2pxla6k,2025-09-05,913,11,0
Qg2UnqPm0ws,2025-09-05,12045,65,0
y_w4-7EIY4A,2025-09-05,69,1,0
RqZfQynwTXQ,2025-09-05,749,10,0
S788TD8-p_A,2025-09-05,2224,34,0
KLXrlmwKawU,2025-09-05,2454,30,4
9af_zH1inuQ,2025-09-05,2686,43,0
EKVw7v97PBQ,2025-09-05,148929,0,4
5FxVKigv8Uk,2025-09-05,691,14,3
j2bVKMyF78g,2025-09-05,143,15,0
iMhk7PhzOdc,2025-09-05,876,10,3
IF6T99TqhzI,2025-09-05,1,0,0
YJRT_8sQ7Ew,2025-09-05,135,2,2
ar7UJXcngS0,2025-09-05,24,0,0
9u3Qmwz-V0g,2025-09-05,2724,33,7
gploI72-TG4,2025-09-05,863,10,0
WWHoeT3p6H4,2025-09-05,2670,14,3
g2vBQj7XSps,2025-09-05,0,0,0
vAiJLGL3OWA,2025-09-05,114,1,0
T3Lgnk7fh78,2025-09-05,289,35,16
6THCrYge-7U,2025-09-05,3,0,0
aSlNiP31byQ,2025-09-05,2125,35,0
SlrWVKgncq0,2025-09-05,1178,22,3
xu99OBsGmuI,2025-09-05,26566,721,181
iQ8yJLwm3Qw,2025-09-05,4092,181,2
o6qhsRL32rk,2025-09-05,29,3,0
i8_PKLB3u0c,2025-09-05,25129,267,4
-h2WMIgDpF4,2025-09-05,1408,12,4
dkKMaJAUoCg,2025-09-05,1391,9,1
R50wzd9xscA,2025-09-05,1089,21,2
S6PMZ_cvc6A,2025-09-05,57,2,0
adZC_OV7pqw,2025-09-05,4030,34,0
p5fz79Xh6Uk,2025-09-05,270,1,0
pKddCt4SKX4,2025-09-05,1430,6,0
Z5qAGCMXeLs,2025-09-05,211,0,0
1EIkHQtQ8Sw,2025-09-05,26,1,0
ADP20n_TrSI,2025-09-05,4,0,0
-V3Hro0qDhM,2025-09-05,5,2,0
9GEwyhXZWIg,2025-09-05,1074,6,4
69sbYlVWi1w,2025-09-05,678,0,1
VmnumyxsBfU,2025-09-05,8,2,0
sVSIeGq-EE4,2025-09-05,1227,14,0
y__Px2t3OCw,2025-09-05,127,13,4
Klesa3ERcFc,2025-09-05,1086,13,3
2yg6Fi5YfjA,2025-09-05,5,0,0
xy8Cg-Z16mo,2025-09-05,355,0,0
_H3gwc-c__g,2025-09-05,1611,19,0
zFktkfoQVks,2025-09-05,5065,327,38
j_8AwkDkv-s,2025-09-05,834,7,0
n9rqLqCvKbs,2025-09-05,780,9,4
O2O7f64HVvs,2025-09-05,770,7,0
br3BPGEs28Q,2025-09-05,924,13,0
yPCaQkcDy4I,2025-09-05,51529,972,41
gncCKY7bL9o,2025-09-05,2774,89,2
I0Tn44yw72M,2025-09-05,1940,15,2
BbwQKr7PEKI,2025-09-05,2,1,0
HiC_LKFlZd0,2025-09-05,333813,14489,238
_OYHUoGjrVI,2025-09-05,0,0,0
n-xCsgMnPeo,2025-09-05,44,9,5
hYx6KXp219I,2025-09-05,997,13,3
A2zyxFKpicM,2025-09-05,1158,9,3
uQvZ-rzeU08,2025-09-05,1041,23,1
0CZNAdxukuk,2025-09-05,5475,111,2
RtkGa4zo78k,2025-09-05,11018,275,3
EpQMN972V6Y,2025-09-05,1638,27,0
i8e_9PR-CE4,2025-09-05,52,4,0
gLc3TLk4lIA,2025-09-05,3,0,0
I3WiJM4kd1s,2025-09-05,12,3,2
K3cG9dNW8OQ,2025-09-05,17,3,1
wSXilvB_PO4,2025-09-05,3,0,0
RULNUk5up1E,2025-09-05,1998,20,1
wTxEFbFuigQ,2025-09-05,5,0,0
ncmQqTMaBz4,2025-09-05,1335,6,0
sH4YC43SP2g,2025-09-05,1036,17,0
ZtD0IIsrC8k,2025-09-05,422,2,0
7fq1h3E9CrA,2025-09-05,2527,76,3
y47z3gvRfzw,2025-09-05,4,0,0
tDvvqjdrogw,2025-09-05,3,0,0
qtEI_kwHWuA,2025-09-05,10216,859,21
P-VIaWa87dk,2025-09-05,1748,20,0
Xfi-KGJd-gs,2025-09-05,367,5,0
y4IQYfqcZYc,2025-09-05,1642,13,0
PWwcmu3tDSs,2025-09-05,1208,17,0
LCn0PqZ2_pE,2025-09-05,816,5,0
AyiJCkOx3mc,2025-09-05,1284,18,0
x2L8qMTh0Y8,2025-09-05,927,19,4
7C4WsXUJg_M,2025-09-05,17,2,0
gYyWT0kU2xY,2025-09-05,1,0,0
e79olnVu5Yo,2025-09-05,5336,0,87
zKbTMzJi7Fs,2025-09-05,1097,12,0
iMkPSxUWCOg,2025-09-05,836,24,1
_yNdJwkeqFc,2025-09-05,1112,19,4
nUVr-MnTEjo,2025-09-05,1587,10,0
poQ0BCMTeww,2025-09-05,7,0,0
Tj9AkkYwF3E,2025-09-05,72,2,0
jwcJzivPBZc,2025-09-05,827,10,2
ZWaJt7uEa1s,2025-09-05,4,1,0
rEkpV8jKUTA,2025-09-05,624,3,3
5C-OeyMUk0k,2025-09-05,17,0,0
0vWasyoY2s0,2025-09-05,30,2,0
nZcbbhnBAfc,2025-09-05,1007,10,3
NMYxUjbdQYk,2025-09-05,470,1,1
OnPtVx_kOoA,2025-09-05,1233,18,0
zbjjZ0SB8lw,2025-09-05,37279,697,5
ZpGfTfE9sGw,2025-09-05,1959,36,2
AJGtFEZCEjE,2025-09-05,11,0,4
r_v0FIjVX-Y,2025-09-05,1365,23,0
dxHimONrNqw,2025-09-05,12,1,1
koZCeQlzGNA,2025-09-05,652,11,0
N5UTOyYaepw,2025-09-05,0,0,0
_dq24H0OvoM,2025-09-05,27602,312,1
7kH1WzdBcPA,2025-09-05,12903,677,15
4leV_oIPOLw,2025-09-05,119,0,0
wuXfGTrXMro,2025-09-05,64,0,0
YY8ldTf4QCM,2025-09-05,5032,21,5
CWSz9uZRrnE,2025-09-05,0,0,0
-7kvUpEtwh0,2025-09-05,1411,15,1
S_w3sCq4zuQ,2025-09-05,27248,11589,166
munuwtMsQQs,2025-09-05,1437,16,0
c6CDhaPBg_U,2025-09-05,1334,9,0
GrV9_aMoNYY,2025-09-05,2012,81,4
7sEgwn1vjus,2025-09-05,0,0,0
2K6Qwv0T9mw,2025-09-05,1013,16,76
58YMnkfwhZU,2025-09-05,1063,10,12
t4ORuG467Ns,2025-09-05,5,2,0
VNnQClQieaA,2025-09-05,95,14,14
gMwqdL8JU74,2025-09-05,2,0,0
5w52wlZFr2M,2025-09-05,2135,26,0
ZGWnohVVscA,2025-09-05,0,0,0
8MwzazKgZdg,2025-09-05,856,6,0
OV01dhmLF_A,2025-09-05,287,3,0
FgaJlLfIw28,2025-09-05,0,0,0
1BgbCgIEmz4,2025-09-05,1,1,0
S2B4OeL6m7E,2025-09-05,2830,12,4
K2yQ47tQZNI,2025-09-05,955,6,0
Vz1jmgbnk_o,2025-09-05,30,9,6
V_rAADccwjI,2025-09-05,109,4,3
KM41ctI46dg,2025-09-05,1,0,0
pG1LOMFFnF8,2025-09-05,305,1,0
UEk5EZeDvnY,2025-09-05,3448,58,1
ayCfHTTCWRM,2025-09-05,2452,37,2
a1h_8vsebqo,2025-09-05,1658,16,0
loIeQgmU0io,2025-09-05,50,0,36
2FXq-Ig7lOs,2025-09-05,1496,9,0
V5bPGihM9wg,2025-09-05,8,4,0
TPvQPCSbZls,2025-09-05,143,1,0
vcqsMyrZYT4,2025-09-05,129,5,0
9DSYoH2jScQ,2025-09-05,35970,1037,114
7BMYemUHo8A,2025-09-05,1322,10,1
VG9t5RcXEhQ,2025-09-05,1664,17,172
Hpgehez3QhQ,2025-09-05,9095,93,9
6KmWQHId1TY,2025-09-05,3808,41,0
Nk3mKZv7J5s,2025-09-05,1171,27,2
DEFTeyRsxMY,2025-09-05,270,6,7
Y24fAtuCgtY,2025-09-05,776,31,0
4PwAUZv3e04,2025-09-05,4787,318,33
oVoQ9ctk_pI,2025-09-05,15,2,0
I2IJtc8FaZY,2025-09-05,39,5,0
5_dPXrzldSk,2025-09-05,200,7,3
h9k5kjsIC6Y,2025-09-05,5285,43,0
dWiMnXFY_lg,2025-09-05,1225,47,1
DE_Qdw2Igsg,2025-09-05,9147,1622,7
wIsa-IhIZu8,2025-09-05,1736,27,0
Y1Zu5fMohHA,2025-09-05,34,73,9
2UnyJUqFBjE,2025-09-05,1,0,0
H4P9HgeOJmY,2025-09-05,0,0,0
glsNbXvefEw,2025-09-05,0,0,0
W0EOvAeY-7Y,2025-09-05,3,1,0
o5ZB1xXKRNw,2025-09-05,837,10,0
X0sSdLYYhDw,2025-09-05,97,7,0
SLppDyyInq8,2025-09-05,311,29,4
O1zMjNTuBrk,2025-09-05,5,1,0
3jzCoIuPGtQ,2025-09-05,1675,13,0
piD3dRT9uW0,2025-09-05,2,1,0
FsqvnusUHSM,2025-09-05,971,5,1
NNZzOFfXw2Y,2025-09-05,4,0,0
Xc8JKoNBU2g,2025-09-05,0,0,0
wruK79j2Qwk,2025-09-05,50,4,4
dWvRrT7jIc0,2025-09-05,832,15,0
354_wuwUmDQ,2025-09-05,1,0,0
REBBars351U,2025-09-05,1009,5,0
pSTL9CIYr_Y,2025-09-05,611,6,0
8D6LguFpqyM,2025-09-05,1367,27,1
qB-EI8GnU2E,2025-09-05,7855,0,6
qda03P7qfks,2025-09-05,14375,114,0
YTkMKP2XWHs,2025-09-05,1340,24,6
0JkRBohaoGU,2025-09-05,660,1,0
F59eXM7myRQ,2025-09-05,15053,980,31
40kzjG55Ono,2025-09-05,33222,421,7
8Lnlp7J9VKM,2025-09-05,18,1,0
QcvFrrQ-gBc,2025-09-05,257,4,0
lJ45vsrwDhQ,2025-09-05,324,2,0
F_8qJn7qgvc,2025-09-05,1152,20,2
EwP50C00qQI,2025-09-05,4,2,1
lvUhMwn7hCk,2025-09-05,1048,61,0
CphGjzs_gKg,2025-09-05,10,0,0
mY7a6ZVBjLk,2025-09-05,2032,15,0
rNkpcY-mDrM,2025-09-05,104,1,0
Xd-nCZ7DSwM,2025-09-05,1366,6,0
492EqQYET98,2025-09-05,37895,1963,5
ozkqDzA7GOo,2025-09-05,873,17,0
mAvb-OQnbYg,2025-09-05,1051,7,0
z2EjJU0nrIw,2025-09-05,19,0,0
NhC5NaDhhM0,2025-09-05,7759,176,0
fPGCrniv6RE,2025-09-05,77,3,0
L4320p1JeFg,2025-09-05,738,0,7
dxQr0Luo8gM,2025-09-05,1233,14,2
N93Ril-pIz4,2025-09-05,1302,24,0
i_R0XEGqN8A,2025-09-05,2,0,0
yStiZpG2qec,2025-09-05,2863,24,2
nuGKqhTG-mw,2025-09-05,4958,32,0
15i7ba6AxNs,2025-09-05,1022,7,0
HqMi7LpTems,2025-09-05,1269,9,2
Kk_PSDP75KM,2025-09-05,0,0,0
jGpPy-IplMc,2025-09-05,18,2,0
SOTLiFl2RaI,2025-09-05,17,3,0
SdznpRoxno0,2025-09-05,1569,33,3
oGzGDl5um8A,2025-09-05,6,2,0
32M5jnqgQFI,2025-09-05,4,0,0
jnlLB6t7RX0,2025-09-05,56103,830,6
6rTkOVhq7rE,2025-09-05,6548,91,7
7YHpLLGsFBE,2025-09-05,1620,18,0
T9Nyz95L5to,2025-09-05,125,32,9
rIZF6hyAnkk,2025-09-05,52,4,0
UUeoS4WXofU,2025-09-05,1186,12,2
c_JNnhAfeKw,2025-09-05,1067,12,0
hqdxBRn-t-E,2025-09-05,2,0,0
n9Ob0lwIIOM,2025-09-05,907,5,0
cibwEqWOA48,2025-09-05,1084,9,0
50h576o3_zE,2025-09-05,2,0,0
IOfuaOh7wKc,2025-09-05,2,0,0
lfu1TvNAU1U,2025-09-05,6,0,0
sq1W6g1i_Zc,2025-09-05,1180,22,0
hsIVuZtE0XU,2025-09-05,1327,4,0
sY4qiHJ8wvQ,2025-09-05,1724,13,4
XeIRbOdofdk,2025-09-05,61,4,1
R0XAIiKtOIY,2025-09-05,20,1,1
gRbO4Zq59ok,2025-09-05,478,5,0
Y5f2mS5gHbU,2025-09-05,0,0,0
DfevIvTSOdk,2025-09-05,342,5,0
nrYj3ZGGtns,2025-09-05,10,1,0
2dtZ881tiSI,2025-09-05,865,4,0
0aZokI6FStc,2025-09-05,0,0,0
IDXlBoomQ6k,2025-09-05,3,1,0
ZYqSHXCZaJM,2025-09-05,1390,9,0
pJDsvKIyGKQ,2025-09-05,1050,12,0
AwF4xfzFO9I,2025-09-05,1726,25,0
rXKBk3q_T2c,2025-09-05,2027,28,0
8As2PGMqcXY,2025-09-05,21,0,0
noMnpKmPi5Y,2025-09-05,2718,28,2
_Fq0HetO1_E,2025-09-05,773,24,0
t2Iyms4JSuY,2025-09-05,6,0,0
ot5TqOvPsiM,2025-09-05,1252,14,0
pACZUg9yQjk,2025-09-05,164,0,0
xhzrC9h7F48,2025-09-05,1395,49,0
Vk7t89nP470,2025-09-05,41277,951,11
gbV3POyUNuQ,2025-09-05,1,0,0
-WmrpOAAelI,2025-09-05,247,0,0
BjybzQQaa-c,2025-09-05,243,4,2
4mopQxnUOOk,2025-09-05,726,2,0
4iogF4rdjUk,2025-09-05,8,1,0
0q-tH_zlJro,2025-09-05,42,1,0
O1enwZf8ks0,2025-09-05,10,2,0
pZhNMxfDUXQ,2025-09-05,9,1,0
sQExA2mg1wA,2025-09-05,2,0,0
q2R9BotZtdU,2025-09-05,2322,51,0
MEYohPTCer8,2025-09-05,4073,81,0
YpAPOizrmFs,2025-09-05,28,0,4
Qp5lFpDw1bA,2025-09-05,5,0,0
lbBisOV4nsM,2025-09-05,986,5,0
0TmT3vD_nKE,2025-09-05,299,0,0
AWJVjrXmbI8,2025-09-05,627,5,0
ndx_omLWNAY,2025-09-05,2,0,0
TG1o4a380qs,2025-09-05,19,1,0
WgtmhpxycqM,2025-09-05,13,0,0
TI586LQRmg4,2025-09-05,8,1,0
FLg7PP__7ik,2025-09-05,9,1,0
amtwkHPxyec,2025-09-05,14,3,0
Z_BaNtEQ3y4,2025-09-05,1704,13,0
y-O_fvzsvAY,2025-09-05,5,0,0
F91HFD50CQE,2025-09-05,27,0,0
rRYf5kFUW-4,2025-09-05,3491,17,0
y0oSEaqnt9k,2025-09-05,13,2,1
PnENlca6OgI,2025-09-05,8,1,0
P89Y30xqtVg,2025-09-05,18,0,0
lj_pydef9wE,2025-09-05,9,0,0
IJsbyaul3uc,2025-09-05,2091,182,0
fe2LKnP80Tw,2025-09-05,485,3,2
3kv6CIGR1cA,2025-09-05,18263,96,0
6qxSEhXVABs,2025-09-05,4,0,0
fQZ1gDItn5o,2025-09-05,378,24,2
L2fEp-7Dvuo,2025-09-05,13,0,0
MjYxg3z36gw,2025-09-05,1593,10,0
7fQp-xyk1wA,2025-09-05,1406,10,0
uwFOGcojwVM,2025-09-05,37998,174,4
orQduJWzpis,2025-09-05,1714,11,0
fbTTvcj8ffU,2025-09-05,2677,18,0
e_tzjar0KRk,2025-09-05,1010,5,0
AbFEFQbUXA4,2025-09-05,1358,5,0
9J-U9R5bpH4,2025-09-05,6,0,0
u3nHgRksXAM,2025-09-05,8,2,1
jes-upCKTWE,2025-09-05,838,23,1
vdv36uhkFLs,2025-09-05,1568,19,0
IDu3B0yuv6I,2025-09-05,23,2,0
iq68tN_fuDI,2025-09-05,1545,7,0
Kbj17xdnEx4,2025-09-05,388,4,0
79tuASkVaiM,2025-09-05,248,2,0
sqGrnvjRUGw,2025-09-05,280,1,0
4xPlcUGFPWw,2025-09-05,273,1,0
sIpf55yMKvw,2025-09-05,693,8,0
bsm0zj07WbE,2025-09-05,247,4,0
IOAYb2VWCg0,2025-09-05,1243,3,0
tscr7aCE1xY,2025-09-05,246,33,11
Z4r5JqUf7CI,2025-09-05,157,0,0
Mx9iShuSNbI,2025-09-05,318,1,0
KdyFgje3uRY,2025-09-05,190,3,0
LfJ2tix9JH8,2025-09-05,4,1,0
F2AZk0kztzc,2025-09-05,12,2,0
MquP3NhMXu0,2025-09-05,7,1,0
7nvmzM1XLdM,2025-09-05,16,6,2
azbF61GywEs,2025-09-05,282,11,0
R23qL_gI4TQ,2025-09-05,36,1,0
ap4YHtZdjqs,2025-09-05,1523,12,5
_Xl0rEIXC7o,2025-09-05,1461,19,0
0Wt4Q2KDIjE,2025-09-05,76117,675,8
yPqsn4ya4pY,2025-09-05,166,1,0
K6aFSfgJLTs,2025-09-05,867,9,0
jBlkGL53yLw,2025-09-05,1,0,0
T3QXMT8whVo,2025-09-05,1196,0,2
j_hlbsMBxMk,2025-09-05,1600,86,3
o_CZA76kzW0,2025-09-05,2206,0,0
2L_Fx7mG0LE,2025-09-05,83,2,0
vrkdaHmNoeQ,2025-09-05,2272,0,0
4X5MCy5WDzE,2025-09-05,917,2,0
O0NSb5S74O0,2025-09-05,287,2,1
Atqhuo1UQGY,2025-09-05,71,8,3
fL-F4k9vXBk,2025-09-05,24288,1864,18
VDWbrSZT7nQ,2025-09-06,1334,0,3
ddcoYo9CPZk,2025-09-06,1347,29,2
EiXmisHKVfY,2025-09-06,2904,0,6
QE65GEnm0pM,2025-09-06,1250,15,0
xAg841H87Mk,2025-09-06,11,4,0
wpMhquyDg10,2025-09-06,955,21,2
E0QnLpSIeek,2025-09-06,1534,15,0
9ZUgLuICggE,2025-09-06,2199,9,0
o8n1Wa0KqMU,2025-09-06,4,2,0
XBvm1FlvEgU,2025-09-06,0,0,0
k7_gP7baZxA,2025-09-06,1999,19,0
lmzHZNvqO00,2025-09-06,49,1,1
kUfD5LdQclI,2025-09-06,1318,16,0
JIS53JSjY8I,2025-09-06,2,0,0
sYhy-IkPexU,2025-09-06,1175,0,0
bQ6LqCjauPk,2025-09-06,283,9,0
VsOOTyKPUhU,2025-09-06,15,0,1
0-jkxH759cY,2025-09-06,1149,22,3
kAh4ive5GqM,2025-09-06,0,0,0
CqwEXSEWYI8,2025-09-06,0,0,0
mHCW98DpJx8,2025-09-06,3966,74,6
PsCMppy_Xbk,2025-09-06,16387,1776,25
zef_wdBquPY,2025-09-06,35,1,0
o1F4ZhYdKSk,2025-09-06,371,4,0
YLNAPSALkTI,2025-09-06,905,9,7
_HgbkERnW7c,2025-09-06,247,17,0
PkbwmA3Qu6o,2025-09-06,11,0,0
1SfVIYapcfs,2025-09-06,37521,1396,2
hot8OHt9WOA,2025-09-06,1387,5,0
fIugjmpLysA,2025-09-06,1955,156,16
7DJ4sntzjXM,2025-09-06,495633,20136,510
TE3qfIKHaJw,2025-09-06,1383,23,1
Tmw_ST-aQAw,2025-09-06,503,2,1
sIoVuoMBD3Q,2025-09-06,452,5,2
puQpywHG2ds,2025-09-06,68,3,2
yPzk_xEiGGc,2025-09-06,27,9,3
MeVCVoJIXF8,2025-09-06,0,0,0
rEVpoLBhkoA,2025-09-06,0,0,0
11CpzKrGoB4,2025-09-06,622,16,1
qQ9-4pHv5vU,2025-09-06,6392,69,3
Y2Wkx1JfpX4,2025-09-06,1045,10,2
nf7lNfes9P4,2025-09-06,56,0,0
NBaUqoQKsJQ,2025-09-06,582,7,0
2xTxIZsAo1Q,2025-09-06,1741,18,0
xGBs6bapQUI,2025-09-06,1687,11,2
L8fIM6NpFJI,2025-09-06,686,9,4
7R8w76jQ1AY,2025-09-06,3123,57,0
bt5ittiJ3nA,2025-09-06,105053,1722,92
_21vcFcImDs,2025-09-06,0,0,0
TRZzC7kDM9M,2025-09-06,2116,17,0
d-jBVlhbL1I,2025-09-06,1172,13,0
LD6qYhkc5KE,2025-09-06,1490,52,5
WkdGrgsmxe8,2025-09-06,1428,2,0
N5P3oEEa-q8,2025-09-06,1504,3,0
o1Ge9-pYNYA,2025-09-06,23884,460,2
J0jkvKfSN50,2025-09-06,5,0,0
VV0vBgNaNFk,2025-09-06,3,0,0
QkkB-7d3DBA,2025-09-06,3,0,0
C-nFNkhrUTA,2025-09-06,1545,7,0
EfZJocY0CLM,2025-09-06,7,0,0
qAznAyn1fWo,2025-09-06,19,1,3
mF7KFGRMSsE,2025-09-06,17,4,0
glNjVRynTAo,2025-09-06,3345,17,1
asDLIhIyFGw,2025-09-06,0,0,0
x_qU-Yn_fwo,2025-09-06,1169,18,0
Z034leIwD50,2025-09-06,967,13,0
kqPAiVvW9aI,2025-09-06,4417,74,6
-5-9uYMiEHc,2025-09-06,1122,12,0
60Wcy24EHAM,2025-09-06,27,3,0
7jvYyLN5gd8,2025-09-06,7,1,0
wF5qC5xhlt8,2025-09-06,1143,19,2
8H0hc2WvWI4,2025-09-06,5159,298,47
APFA35hQUfw,2025-09-06,2573,18,5
ZEf38NBUFXY,2025-09-06,33450,496,24
b4deB8N2SC4,2025-09-06,0,0,0
50jVOQ7xZWY,2025-09-06,13,2,0
0Tl5Noov-e4,2025-09-06,796,9,0
AwjudQoVuAU,2025-09-06,948,14,1
pCQ0BzCnGko,2025-09-06,12,0,0
63PHA3Q5mDY,2025-09-06,5179,196,16
fq47HqeMZ5w,2025-09-06,403,2,0
hAgKtXNMRdY,2025-09-06,8,1,0
mBWIhGCjXY4,2025-09-06,9605,572,14
sGsd5DSd4jI,2025-09-06,1204,0,0
RI59cF5-L4Y,2025-09-06,10,0,0
cmD5LrOVYsY,2025-09-06,241,1,0
v5JbBoE2Qvw,2025-09-06,1914,13,0
ZzqQa5h2XYs,2025-09-06,1251,15,0
DOOFJZOPSpQ,2025-09-06,20849,634,12
hcSlyIZraKQ,2025-09-06,419,2,0
mGqF3R4gedk,2025-09-06,20,1,0
l5oCZxg-hUw,2025-09-06,119,5,2
au-zAlLswRA,2025-09-06,1271,12,1
caMwGFBC6xI,2025-09-06,12383,410,4
T2tLPzRnXOs,2025-09-06,280,2,1
nX2gtEb122Y,2025-09-06,18,2,0
PfvPWMffTeA,2025-09-06,39533,2213,696
ztUz0XgXojc,2025-09-06,1406,16,0
7DvEKqiFgpE,2025-09-06,29446,325,8
WOvzFSAa9Y8,2025-09-06,15276,694,3
FPWBa6yhjtk,2025-09-06,20,5,5
1FiS4GS0RTQ,2025-09-06,2061,11,0
I-YEAF09v84,2025-09-06,920,11,3
l1juRS03ZJo,2025-09-06,19,3,1
KzyBbHpt__Y,2025-09-06,1652,12,0
thJbvl8iT2w,2025-09-06,945,8,5
IRfXK6kegi0,2025-09-06,1098,8,0
